date,act360_years,true_zero_rate,recovered_zero_rate,error_bp
2045-05-13,18.92222222222222,0.07149924887864686,0.07147071764099433,-0.28531237652534847
2045-05-20,18.941666666666666,0.07150116492241532,0.07147284464506434,-0.28320277350973866
2045-05-27,18.961111111111112,0.0715030741600609,0.07147496728668824,-0.2810687337265194
2045-06-03,18.980555555555554,0.07150497661251966,0.07147708557927326,-0.2789103324639386
2045-06-10,19.0,0.07150687230068495,0.07147919953617171,-0.2767276451323686
2045-06-17,19.019444444444446,0.0715087612454072,0.0714813091706813,-0.27452074725903275
2045-06-24,19.038888888888888,0.07151064346749395,0.07148341449604538,-0.2722897144856462
2045-07-01,19.058333333333334,0.07151251898770963,0.07148551552545333,-0.2700346225630035
2045-07-08,19.07777777777778,0.07151438782677569,0.07148761227204072,-0.2677555473497295
2045-07-15,19.09722222222222,0.0715162500053703,0.07148970474888958,-0.26545256480728363
2045-07-22,19.116666666666667,0.07151810554412846,0.07149179296902879,-0.2631257509967677
2045-07-29,19.136111111111113,0.07151995446364183,0.07149387694543423,-0.2607751820760118
2045-08-05,19.155555555555555,0.0715217967844587,0.0714959566910291,-0.25840093429610467
2045-08-12,19.175,0.07152363252708394,0.07149803221868418,-0.25600308399750804
2045-08-19,19.194444444444443,0.07152546171197888,0.07150010354121811,-0.2535817076076974
2045-08-26,19.21388888888889,0.07152728435956127,0.07150217067139764,-0.25113688163630465
2045-09-02,19.233333333333334,0.07152910049020526,0.07150423362193785,-0.24866868267414688
2045-09-09,19.252777777777776,0.07153091012424133,0.07150629240550252,-0.24617718738809136
2045-09-16,19.272222222222222,0.07153271328195612,0.07150834703470427,-0.24366247251855766
2045-09-23,19.291666666666668,0.07153450998359258,0.07151039752210489,-0.24112461487688086
2045-09-30,19.31111111111111,0.07153630024934973,0.07151244388021558,-0.23856369134156452
2045-10-07,19.330555555555556,0.07153808409938268,0.0715144861214972,-0.23597977885481125
2045-10-14,19.35,0.07153986155380263,0.0715165242583605,-0.2333729544212737
2045-10-21,19.369444444444444,0.07154163263267667,0.07151855830316643,-0.2307432951023647
2045-10-28,19.38888888888889,0.07154339735602794,0.07152058826822634,-0.2280908780159796
2045-11-04,19.408333333333335,0.07154515574383541,0.07152261416580222,-0.22541578033191678
2045-11-11,19.427777777777777,0.0715469078160339,0.071524636008107,-0.22271807926896314
2045-11-18,19.447222222222223,0.07154865359251403,0.07152665380730475,-0.21999785209281253
2045-11-25,19.466666666666665,0.07155039309312222,0.07152866757551096,-0.21725517611259626
2045-12-02,19.48611111111111,0.07155212633766056,0.07153067732479275,-0.21449012867810757
2045-12-09,19.505555555555556,0.07155385334588686,0.0715326830671691,-0.21170278717758118
2045-12-16,19.525,0.07155557413751455,0.07153468481461114,-0.20889322903408503
2045-12-23,19.544444444444444,0.07155728873221268,0.07153668257904233,-0.20606153170343866
2045-12-30,19.56388888888889,0.07155899714960587,0.07153867637233881,-0.20320777267060497
2046-01-06,19.583333333333332,0.07156069940927426,0.07154066620632943,-0.20033202944830242
