scenario,reference_date,method,bump_bp,shock_index,shock_tenor,node_index,node_tenor,node_date,maturity_distance,central_sensitivity_bp_per_bp,curvature_bp_per_bp2
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,10,7Y,1,2M,2026-11-20,-9,3.665054371104759e-09,3.8719027983802334e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,10,7Y,2,3M,2026-12-22,-8,-3.724583141906379e-08,-5.592748486549226e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,10,7Y,3,6M,2027-03-22,-7,3.0744934376158994e-07,2.223221606811876e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,10,7Y,4,9M,2027-06-22,-6,-1.3735990123109332e-06,-8.992806499463768e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,10,7Y,5,1Y,2027-09-22,-5,2.9504196308316466e-06,1.93123295133546e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,10,7Y,6,2Y,2028-09-20,-4,-4.82252546230022e-05,-3.0797864258858e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,10,7Y,7,3Y,2029-09-20,-3,0.0001984480144795464,1.2719866826493842e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,10,7Y,8,4Y,2030-09-20,-2,-0.0007733055254477428,-4.851333224031862e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,10,7Y,9,5Y,2031-09-22,-1,0.004540021635301983,3.0901753378387298e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,10,7Y,10,7Y,2033-09-21,0,1.2038791307103502,0.0007957287290194515
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,10,7Y,11,10Y,2036-09-22,1,-0.2123943216097296,6.184198195202661e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,10,7Y,12,15Y,2041-09-20,2,-0.04906004768386041,0.00014774479764612103
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,10,7Y,13,20Y,2046-09-20,3,-0.07048171293350114,0.00010186261889533199
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,10,7Y,14,30Y,2056-09-20,4,0.010763176368638883,0.00012175788793866715
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,11,10Y,0,1M,2026-10-21,-11,1.0366707492437399e-10,-1.2212453270876722e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,11,10Y,1,2M,2026-11-20,-10,-5.62536128789759e-10,8.368306048112117e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,11,10Y,2,3M,2026-12-22,-9,5.5547927368948535e-09,3.427813588530171e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,11,10Y,3,6M,2027-03-22,-8,-4.5834933071198236e-08,-2.0122792321330962e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,11,10Y,4,9M,2027-06-22,-7,2.0471048467474162e-07,1.619537837171947e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,11,10Y,5,1Y,2027-09-22,-6,-4.3975122154815693e-07,-4.1175396425785493e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,11,10Y,6,2Y,2028-09-20,-5,7.187602318881048e-06,7.1262440393127235e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,11,10Y,7,3Y,2029-09-20,-4,-2.9577202562136584e-05,-2.9309193960713742e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,11,10Y,8,4Y,2030-09-20,-3,0.00011525540966061953,1.1402184751929667e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,11,10Y,9,5Y,2031-09-22,-2,-0.0006766563243054691,-6.646899697315689e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,11,10Y,10,7Y,2033-09-21,-1,0.006740607655236763,7.102834986838502e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,11,10Y,11,10Y,2036-09-22,0,1.3212864148186287,0.001377655845236081
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,11,10Y,12,15Y,2041-09-20,1,-0.3767353215729241,0.0002046541833222726
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,11,10Y,13,20Y,2046-09-20,2,-0.22247412115983245,0.0002419327924108039
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,11,10Y,14,30Y,2056-09-20,3,-0.2690986201078771,0.00015047228629772036
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,12,15Y,0,1M,2026-10-21,-12,-6.099287741534454e-11,-2.42861286636753e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,12,15Y,1,2M,2026-11-20,-11,6.425415755018093e-11,6.439293542825908e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,12,15Y,2,3M,2026-12-22,-10,-8.971989817752046e-10,1.7208456881689926e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,12,15Y,3,6M,2027-03-22,-9,7.342945695931746e-09,2.3592239273284576e-12
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,12,15Y,4,9M,2027-06-22,-8,-3.277690618919138e-08,-9.145462165349727e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,12,15Y,5,1Y,2027-09-22,-7,7.044337335671003e-08,1.4710455076283324e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,12,15Y,6,2Y,2028-09-20,-6,-1.1512303610405894e-06,-1.7827406217918451e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,12,15Y,7,3Y,2029-09-20,-5,4.737344128091792e-06,7.342737529114629e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,12,15Y,8,4Y,2030-09-20,-4,-1.846034242136696e-05,-2.896238804339646e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,12,15Y,9,5Y,2031-09-22,-3,0.00010837933883678375,1.6963597193608848e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,12,15Y,10,7Y,2033-09-21,-2,-0.0010796360840753527,-1.6783306688861188e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,12,15Y,11,10Y,2036-09-22,-1,0.011763256740487948,1.9425584474319635e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,12,15Y,12,15Y,2041-09-20,0,1.5131090756789756,0.0026522645127369238
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,12,15Y,13,20Y,2046-09-20,1,-0.5729255177221171,0.0005464395508303355
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,12,15Y,14,30Y,2056-09-20,2,-0.0009805326925405033,0.001627716338659102
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,13,20Y,0,1M,2026-10-21,-13,-6.106226635438361e-12,-6.106226635438361e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,13,20Y,1,2M,2026-11-20,-12,-4.184153024056059e-11,4.5102810375396984e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,13,20Y,2,3M,2026-12-22,-11,2.1461998844785057e-10,-1.7069679003611782e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,13,20Y,3,6M,2027-03-22,-10,-1.7524176554317705e-09,-2.0816681711721685e-12
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,13,20Y,4,9M,2027-06-22,-9,7.779610289304628e-09,-3.191891195797325e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,13,20Y,5,1Y,2027-09-22,-8,-1.6706774852437434e-08,-4.08006961549745e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,13,20Y,6,2Y,2028-09-20,-7,2.7319944917447714e-07,8.475165014232289e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,13,20Y,7,3Y,2029-09-20,-6,-1.124194834445369e-06,-3.5473013415554533e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,13,20Y,8,4Y,2030-09-20,-5,4.380770746159612e-06,1.3394563236346357e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,13,20Y,9,5Y,2031-09-22,-4,-2.5719114615796457e-05,-7.929740197809565e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,13,20Y,10,7Y,2033-09-21,-3,0.000256204696069684,7.896100440163423e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,13,20Y,11,10Y,2036-09-22,-2,-0.0027914973092096895,-8.539958046283047e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,13,20Y,12,15Y,2041-09-20,-1,0.03612182244393247,0.00012026960052868851
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,13,20Y,13,20Y,2046-09-20,0,1.9417792946481438,0.006600041496940268
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,13,20Y,14,30Y,2056-09-20,1,-1.4031208525758925,0.004355911100012433
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,14,30Y,0,1M,2026-10-21,-14,-6.106226635438361e-12,-3.6637359812630166e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,14,30Y,1,2M,2026-11-20,-13,0.0,9.020562075079397e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,14,30Y,2,3M,2026-12-22,-12,-2.1441182163073336e-11,5.1486592766991635e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,14,30Y,3,6M,2027-03-22,-11,1.437044927499187e-10,5.398459457239824e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,14,30Y,4,9M,2027-06-22,-10,-6.665501484093284e-10,-1.3877787807814457e-12
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,14,30Y,5,1Y,2027-09-22,-9,1.4008239013207913e-09,9.43689570931383e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,14,30Y,6,2Y,2028-09-20,-8,-2.295254264428337e-08,-1.0172418463127997e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,14,30Y,7,3Y,2029-09-20,-7,9.44534728208879e-08,5.889733145636455e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,14,30Y,8,4Y,2030-09-20,-6,-3.680561411201211e-07,-2.569611190494925e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,14,30Y,9,5Y,2031-09-22,-5,2.160860518296559e-06,1.4606371667724716e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,14,30Y,10,7Y,2033-09-21,-4,-2.1525658755461308e-05,-1.4630296973905388e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,14,30Y,11,10Y,2036-09-22,-3,0.0002345344658760684,1.5938467212706087e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,14,30Y,12,15Y,2041-09-20,-2,-0.0030348615520647826,-2.0555760982254867e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,14,30Y,13,20Y,2046-09-20,-1,0.012155346760869823,8.431505119088634e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,14,30Y,14,30Y,2056-09-20,0,2.748422664457864,0.018694827211424014
