date,act360_years,true_discount_factor,log_linear_discount_factor,linear_continuous_zero_discount_factor,log_linear_error,linear_continuous_zero_error
2034-08-04,7.991666666666666,0.5771526763630789,0.5767791976802008,0.577192276078211,-0.00037347868287807007,3.959971513212146e-05
2034-08-11,8.011111111111111,0.5763466211081305,0.5759693790161118,0.5763867938669921,-0.00037724209201872583,4.0172758861589664e-05
2034-08-18,8.030555555555555,0.5755415014533717,0.5751606973664493,0.5755822699880979,-0.00038080408692242607,4.07685347262321e-05
2034-08-25,8.05,0.5747373176070742,0.5743531511348043,0.5747787035668672,-0.00038416647226990897,4.1385959792972216e-05
2034-09-01,8.069444444444445,0.5739340697711711,0.5735467387270095,0.573976093729033,-0.0003873310441616651,4.202395786190305e-05
2034-09-08,8.088888888888889,0.5731317581412446,0.5727414585511352,0.5731744396007233,-0.00039029959010938864,4.2681459478721706e-05
2034-09-15,8.108333333333333,0.5723303829065141,0.5719373090174874,0.5723737403084618,-0.00039307388902665163,4.3357401947718976e-05
2034-09-22,8.127777777777778,0.571529944249826,0.5711342885386038,0.5715739949791675,-0.0003956557112221315,4.40507293415493e-05
2034-09-29,8.147222222222222,0.5707304423476428,0.5703323955292512,0.570775202740156,-0.0003980468183916175,4.476039251322117e-05
2034-10-06,8.166666666666666,0.5699318773700351,0.5695316284064219,0.56997736271914,-0.0004002489636132367,4.54853491048679e-05
2034-10-13,8.186111111111112,0.5691342494806716,0.5687319855893308,0.5691804740442288,-0.00040226389134079277,4.622456355718452e-05
2034-10-20,8.205555555555556,0.5683375588368125,0.5679334654994124,0.5683845358439297,-0.0004040933374001021,4.697700711719932e-05
2034-10-27,8.225,0.5675418055893022,0.5671360665603176,0.5675895472471482,-0.0004057390289846641,4.7741657845934427e-05
2034-11-03,8.244444444444444,0.5667469898825628,0.5663397871979103,0.5667955073831878,-0.00040720268465244125,4.85175006250671e-05
2034-11-10,8.26388888888889,0.5659531118545887,0.5655446258402647,0.5660024153817517,-0.00040848601432408316,4.9303527162924965e-05
2034-11-17,8.283333333333333,0.5651601716369422,0.5647505809176623,0.565210270372942,-0.00040959071927992863,5.009873599981507e-05
2034-11-24,8.302777777777777,0.5643681693547484,0.563957650862588,0.5644190714872612,-0.0004105184921604499,5.090213251279785e-05
2034-12-01,8.322222222222223,0.5635771051266929,0.563165834109728,0.5636288178556115,-0.0004112710169649203,5.17127289185737e-05
2034-12-08,8.341666666666667,0.5627869790650181,0.5623751290959661,0.5628395086092963,-0.00041184996905196947,5.2529544278256957e-05
2034-12-15,8.36111111111111,0.5619977912755216,0.5615855342603807,0.56205114288002,-0.0004122570151409155,5.335160449837506e-05
2034-12-22,8.380555555555556,0.5612095418575542,0.5607970480442417,0.5612637197998888,-0.0004124938133125422,5.4177942334532325e-05
2034-12-29,8.4,0.5604222309040201,0.5600096688910081,0.5604772385014108,-0.0004125620130119856,5.500759739074379e-05
2035-01-05,8.419444444444444,0.5596358585013751,0.5592233952463235,0.5596916981174967,-0.0004124632550516205,5.5839616121655666e-05
2035-01-12,8.438888888888888,0.5588504247296284,0.5584382255580145,0.5589070977814603,-0.00041219917161394726,5.6673051831879206e-05
2035-01-19,8.458333333333334,0.558065929662343,0.5576541582760866,0.5581234366270184,-0.00041177138625647647,5.750696467532457e-05
2035-01-26,8.477777777777778,0.5572823733666377,0.5568711918527218,0.5573407137882918,-0.000411181513915837,5.834042165409059e-05
2035-02-02,8.497222222222222,0.5564997559031883,0.5560893247422755,0.5565589283998056,-0.000410431160912883,5.917249661724355e-05
2035-02-09,8.516666666666667,0.5557180773262317,0.5553085554012726,0.5557780795964895,-0.0004095219249591331,6.000227025781957e-05
2035-02-16,8.536111111111111,0.5549373376835682,0.5545288822884055,0.5549981665136783,-0.00040845539516276563,6.0828830110049026e-05
2035-02-23,8.555555555555555,0.5541575370165659,0.5537503038645308,0.5542191882871124,-0.00040723315203505805,6.165127054647002e-05
2035-03-02,8.575,0.5533786753601647,0.5529728185926659,0.5534411440529379,-0.0004058567674988245,6.246869277315437e-05
2035-03-09,8.594444444444445,0.5526007527428819,0.5521964249379859,0.5526640329477075,-0.0004043278048959653,6.328020482559982e-05
2035-03-16,8.613888888888889,0.5518237691868173,0.5514211213678215,0.5518878541083809,-0.0004026478189957938,6.4084921563623e-05
2035-03-23,8.633333333333333,0.5510477247076586,0.5506469063516549,0.5511126066723243,-0.000400818356003696,6.488196466569729e-05
2035-03-30,8.652777777777779,0.5502726193146892,0.5498737783611172,0.5503382897773123,-0.00039884095357201055,6.567046262306864e-05
2035-04-06,8.672222222222222,0.5494984530107941,0.5491017358699853,0.5495649025615271,-0.00039671714080879994,6.64495507329832e-05
2035-04-13,8.691666666666666,0.5487252257924679,0.5483307773541797,0.5487924441635595,-0.0003944484382881752,6.721837109169293e-05
2035-04-20,8.71111111111111,0.5479529376498224,0.5475609012917595,0.5480209137224095,-0.00039203635806295267,6.79760725870171e-05
2035-04-27,8.730555555555556,0.547181588566596,0.5467921061629217,0.5472503103774857,-0.00038948240367431275,6.872181088968254e-05
2035-05-04,8.75,0.5464111785201612,0.546024390449997,0.5464806332686072,-0.00038678807016423455,6.94547484459962e-05
2035-05-11,8.769444444444444,0.5456417074815347,0.5452577526374462,0.5457118815360026,-0.00038395484408848546,7.017405446785308e-05
2035-05-18,8.78888888888889,0.5448731754153875,0.5444921912118592,0.5449440543203115,-0.00038098420352827844,7.087890492396554e-05
2035-05-25,8.808333333333334,0.5441055822800545,0.5437277046619498,0.5441771507625841,-0.000377877618104705,7.15684825296492e-05
2035-06-01,8.827777777777778,0.5433389280275452,0.542964291478554,0.5434111700042825,-0.0003746365489912806,7.224197673727506e-05
2035-06-08,8.847222222222221,0.5425732126035557,0.5422019501546267,0.54264611118728,-0.0003712624489290439,7.289858372427904e-05
2035-06-15,8.866666666666667,0.5418084359474789,0.5414406791852389,0.5418819734538622,-0.0003677567622399902,7.353750638339207e-05
2035-06-22,8.886111111111111,0.541044597992417,0.5406804770675746,0.5411187559467279,-0.00036412092484239267,7.415795431087169e-05
2035-06-29,8.905555555555555,0.5402816986651945,0.5399213423009275,0.540356457808988,-0.00036035636426701156,7.475914379351245e-05
2035-07-06,8.925,0.5395197378863692,0.5391632733866984,0.5395950781841674,-0.00035646449967075,7.534029779820983e-05
2035-07-13,8.944444444444445,0.5387587155702468,0.5384062688283926,0.5388346162162048,-0.00035244674185419544,7.590064595797141e-05
2035-07-20,8.963888888888889,0.537998631624894,0.5376503271316162,0.5380750710494526,-0.000348304493277829,7.64394245585942e-05
2035-07-27,8.983333333333333,0.5372394859521515,0.5368954468040733,0.5373164418286785,-0.00034403914807823455,7.69558765270073e-05
2035-08-03,9.002777777777778,0.5364812784476493,0.5361416263555635,0.5365587276990648,-0.00033965209208575153,7.744925141550674e-05
2035-08-10,9.022222222222222,0.5357240090008202,0.5353888642979788,0.5358019278062094,-0.0003351447028413501,7.791880538920992e-05
2035-08-17,9.041666666666666,0.5349676774949156,0.5346371591453004,0.5350460412961255,-0.000330518349615172,7.836380120995745e-05
2035-08-24,9.061111111111112,0.53421228380702,0.5338865094135959,0.5342910673152435,-0.000325774393424072,7.87835082234345e-05
2035-08-31,9.080555555555556,0.5334578278080666,0.5331369136210163,0.5335370050104093,-0.00032091418705026964,7.91772023427395e-05
2035-09-07,9.1,0.5327043093628537,0.5323883702877935,0.5327838535288868,-0.0003159390750602231,7.954416603306314e-05
2035-09-14,9.119444444444444,0.5319517283300605,0.5316408779362368,0.5320316120183565,-0.00031085039382372504,7.988368829592307e-05
2035-09-21,9.13888888888889,0.5312000845622631,0.5308944350907302,0.5312802796269169,-0.00030564947153288724,8.019506465384296e-05
2035-09-28,9.158333333333333,0.5304493779059521,0.5301490402777296,0.530529855503085,-0.00030033762822256893,8.047759713281089e-05
2035-10-05,9.177777777777777,0.5296996082015498,0.5294046920257598,0.5297803387957959,-0.0002949161757900276,8.07305942460701e-05
2035-10-12,9.197222222222223,0.5289507752834264,0.5286613888654116,0.5290317286544041,-0.00028938641801479204,8.095337097768773e-05
2035-10-19,9.216666666666667,0.5282028789799189,0.527919129329339,0.5282840242286829,-0.00028374965057986756,8.114524876401408e-05
2035-10-26,9.23611111111111,0.5274559191133484,0.527177911952256,0.527537224668826,-0.0002780071610923862,8.130555547758433e-05
2035-11-02,9.255555555555556,0.5267098955000385,0.5264377352709342,0.5267913291254465,-0.0002721602291043679,8.143362540791177e-05
2035-11-09,9.275,0.5259648079503341,0.5256985978241993,0.5260463367495785,-0.00026621012613481376,8.152879924439027e-05
2035-11-16,9.294444444444444,0.5252206562686194,0.5249604981529288,0.5253022466926766,-0.00026015811569057856,8.159042405719852e-05
2035-11-23,9.313888888888888,0.5244774402533374,0.5242234348000485,0.5245590581066171,-0.000254005453288908,8.161785327964743e-05
2035-11-30,9.333333333333334,0.5237351596970095,0.5234874063105305,0.5238167701436973,-0.00024775338647897716,8.16104466878631e-05
2035-12-07,9.352777777777778,0.5229938143862541,0.5227524112313896,0.5230753819566373,-0.000241403154864539,8.156757038313422e-05
2035-12-14,9.372222222222222,0.5222534041018074,0.5220184481116804,0.522334892698579,-0.00023495599012701707,8.148859677159503e-05
2035-12-21,9.391666666666667,0.5215139286185422,0.521285515502495,0.5215953015230872,-0.00022841311604715475,8.137290454501844e-05
2035-12-28,9.411111111111111,0.5207753877054894,0.5205536119569596,0.52085660758415,-0.00022177574852977333,8.121987866060998e-05
2036-01-04,9.430555555555555,0.5200377811258574,0.519822736030232,0.5201188100361789,-0.0002150450956254213,8.102891032146786e-05
2036-01-11,9.45,0.519301108637053,0.5190928862794987,0.5193819080340092,-0.00020822235755435514,8.07993969561549e-05
2036-01-18,9.469444444444445,0.5185653699907025,0.5183640612639715,0.5186459007329006,-0.00020130872673096434,8.053074219815937e-05
2036-01-25,9.488888888888889,0.517830564932673,0.5176362595448858,0.5179107872885376,-0.00019430538778719697,8.022235586457871e-05
2036-02-01,9.508333333333333,0.5170966932030928,0.5169094796854965,0.5171765668570292,-0.00018721351759631855,7.987365393635759e-05
2036-02-08,9.527777777777779,0.5163637545363736,0.516183720251076,0.5164432385949103,-0.00018003428529766996,7.948405853663854e-05
2036-02-15,9.547222222222222,0.5156317486612318,0.5154589798089112,0.5157108016591413,-0.00017276885232064831,7.905299790944564e-05
2036-02-22,9.566666666666666,0.5149006753007107,0.5147352569283004,0.5149792552071086,-0.00016541837241035307,7.857990639792423e-05
2036-02-29,9.58611111111111,0.5141705341722024,0.5140125501805506,0.5142485983966255,-0.0001579839916517889,7.806422442313554e-05
2036-03-07,9.605555555555556,0.5134413249874692,0.5132908581389748,0.5135188303859315,-0.00015046684849440162,7.750539846229643e-05
2036-03-14,9.625,0.5127130474526678,0.5125701793788894,0.5127899503336939,-0.0001428680737783905,7.690288102613074e-05
2036-03-21,9.644444444444444,0.5119857012683698,0.5118505124776108,0.5120619573990072,-0.00013518879075902213,7.625613063733105e-05
2036-03-28,9.66388888888889,0.511259286129586,0.5111318560144529,0.511334850741394,-0.0001274301151331647,7.556461180791008e-05
2036-04-04,9.683333333333334,0.5105338017257884,0.5104142085707244,0.5106086295208051,-0.00011959315506404611,7.482779501666315e-05
2036-04-11,9.702777777777778,0.5098092477409336,0.5096975687297259,0.5098832928976199,-0.00011167901120767709,7.404515668629763e-05
2036-04-18,9.722222222222221,0.5090856238534854,0.5089819350767469,0.509158840032647,-0.00010368877673849752,7.321617916156153e-05
2036-04-25,9.741666666666667,0.5083629297364395,0.5082673061990636,0.5084352700871241,-9.562353737591067e-05,7.234035068459654e-05
2036-05-02,9.761111111111111,0.5076411650573451,0.5075536806859353,0.5077125822227188,-8.748437140981835e-05,7.141716537362175e-05
2036-05-09,9.780555555555555,0.5069203294783303,0.5068410571286024,0.5069907756015287,-7.92723497279324e-05,7.044612319839771e-05
2036-05-16,9.8,0.5062004226561244,0.5061294341202827,0.5062698493860819,-7.098853584175391e-05,6.94267299574669e-05
2036-05-23,9.819444444444445,0.505481444242083,0.5054188102561699,0.505549802739337,-6.263398591310754e-05,6.835849725406185e-05
2036-05-30,9.838888888888889,0.5047633938822109,0.5047091841334295,0.5048306348246842,-5.4209748781453015e-05,6.724094247323453e-05
2036-06-06,9.858333333333333,0.5040462712171873,0.5040005543511968,0.5041123448059446,-4.5716865990419464e-05,6.60735887573205e-05
2036-06-13,9.877777777777778,0.5033300758823888,0.5032929195105743,0.5033949318473716,-3.715637181445075e-05,6.485596498284618e-05
2036-06-20,9.897222222222222,0.5026148075079151,0.5025862782146282,0.5026783951136505,-2.852929328689413e-05,6.358760573543787e-05
2036-06-27,9.916666666666666,0.5019004657186127,0.5018806290683862,0.5019627337698993,-1.983665022653458e-05,6.226805128661805e-05
2036-07-04,9.936111111111112,0.5011870501340995,0.5011759706788342,0.5012479469816686,-1.1079455265239346e-05,6.0896847569158474e-05
2036-07-11,9.955555555555556,0.5004745603687896,0.5004723016549149,0.5005340339149424,-2.2587138747143243e-06,5.9473546152877255e-05
2036-07-18,9.975,0.49976299603191837,0.49976962060752306,0.49982099373613836,6.624575604685656e-06,5.799770421999195e-05
2036-07-25,9.994444444444444,0.4990523567275668,0.49906792614950435,0.49910882561210784,1.5569421937533523e-05,5.646888454102772e-05
2036-08-01,10.01388888888889,0.49834264205468704,0.49836721689565194,0.4983975287101362,2.457484096490825e-05,5.488665544917115e-05
2036-08-08,10.033333333333333,0.4976338516071268,0.4976674914627039,0.497687102197944,3.363985557708338e-05,5.3250590817177645e-05
2036-08-15,10.052777777777777,0.4969259849736553,0.49696874846934036,0.4969775452436862,4.276349568504978e-05,5.1560270030892585e-05
2036-08-22,10.072222222222223,0.49621904173798803,0.496270986536181,0.496268857015953,5.1944798192982145e-05,4.9815277964992966e-05
2036-08-29,10.091666666666667,0.49551302147881227,0.49557420428578214,0.4955610366837706,6.118280696987277e-05,4.801520495834044e-05
2036-09-05,10.11111111111111,0.49480792376981186,0.49487840034263403,0.4948540834166007,7.047657282216457e-05,4.6159646788834774e-05
2036-09-12,10.130555555555556,0.4941037481796938,0.4941835733331582,0.4941479963843413,7.982515346438568e-05,4.424820464749013e-05
2036-09-19,10.15,0.493400494272213,0.49348972188570484,0.4934427747573274,8.922761349183794e-05,4.228048511439875e-05
2036-09-26,10.169444444444444,0.49269816160619817,0.49278872121034517,0.49274414690624435,9.055960414700026e-05,4.598530004618073e-05
2036-10-03,10.188888888888888,0.4919967497355773,0.49208263248142037,0.49205068745083813,8.588274584309108e-05,5.3937715260854446e-05
2036-10-10,10.208333333333334,0.49129625820940354,0.49137755546658646,0.4913581006818733,8.12972571829218e-05,6.184247246976415e-05
2036-10-17,10.227777777777778,0.4905966865718811,0.49067348871621635,0.49066638566185733,7.68021443352529e-05,6.969908997622731e-05
2036-10-24,10.247222222222222,0.48989803436239104,0.48997043078276004,0.4899755414540683,7.239642036899196e-05,7.750709167725356e-05
2036-10-31,10.266666666666667,0.4892003011155168,0.4892683802207414,0.48928556712255417,6.807910522454996e-05,8.526600703734344e-05
2036-11-07,10.286111111111111,0.48850348636107116,0.48856733558675575,0.4885964617321335,6.384922568458684e-05,9.297537106234266e-05
2036-11-14,10.305555555555555,0.48780758962412113,0.4878672954394664,0.4879082243483938,5.970581534525676e-05,0.00010063472427268572
2036-11-21,10.325,0.48711261042501447,0.4871682583396018,0.48722085403769244,5.5647914587342306e-05,0.00010824361267797178
2036-11-28,10.344444444444445,0.48641854827940584,0.48647022284995284,0.4865343498671552,5.167457054700009e-05,0.00011580158774937566
2036-12-05,10.363888888888889,0.48572540269828324,0.4857731875353697,0.4858487109046772,4.778483708645087e-05,0.00012330820639394613
2036-12-12,10.383333333333333,0.4850331731879932,0.48507715096275866,0.4851639362189216,4.397777476544684e-05,0.0001307630309284047
2036-12-19,10.402777777777779,0.48434185925026824,0.48438211170107964,0.4844800248793198,4.0252450811406604e-05,0.0001381656290515565
2036-12-26,10.422222222222222,0.48365146038225226,0.48368806832134303,0.483796975956071,3.6607939090771424e-05,0.00014551557381875524
2037-01-02,10.441666666666666,0.482961976076527,0.4829950193966065,0.48311478852014217,3.3043320079473304e-05,0.0001528124436151468
2037-01-09,10.46111111111111,0.48227340582113837,0.4823029635019725,0.482433461643267,2.955768083412469e-05,0.00016005582212863523
2037-01-16,10.480555555555556,0.4815857490996228,0.481611899214585,0.4817529943979464,2.615011496220898e-05,0.0001672452983235706
2037-01-23,10.5,0.480899005391034,0.48092182511362697,0.48107338585744797,2.2819722592992697e-05,0.00017438046641399252
2037-01-30,10.519444444444444,0.4802131741699683,0.4802327397803169,0.4803946350958055,1.9565610348604157e-05,0.00018146092583720685
2037-02-06,10.53888888888889,0.4795282549065919,0.4795446417979062,0.4797167411878187,1.6386891314279506e-05,0.00018848628122680733
2037-02-13,10.558333333333334,0.4788442470666672,0.47885752975167645,0.4790397032090533,1.3282685009274875e-05,0.00019545614238614117
2037-02-20,10.577777777777778,0.4781611501115787,0.4781714022289361,0.4783635202358401,1.0252117357389956e-05,0.00020237012426138623
2037-02-27,10.597222222222221,0.47747896349836005,0.4774862578190179,0.4776881913452751,7.294320657824649e-06,0.00020922784691507212
2037-03-06,10.616666666666667,0.47679768667972,0.47680209511327565,0.47701371561521905,4.408433555647129e-06,0.00021602893549904634
2037-03-13,10.636111111111111,0.4761173191040692,0.47611891270508183,0.47634009212429745,1.5936010126504918e-06,0.00022277302022827294
2037-03-20,10.655555555555555,0.4754378602155462,0.4754367091898242,0.4756673199518996,-1.151025721957133e-06,0.0002294597363534101
2037-03-27,10.675,0.47475930945404443,0.4747554831649032,0.47499539817817893,-3.826289141251049e-06,0.00023608872413449777
2037-04-03,10.694444444444445,0.47408166625523834,0.47407523322972883,0.4743243258840523,-6.433025509511303e-06,0.0002426596288139793
2037-04-10,10.713888888888889,0.4734049300506101,0.47339595798571804,0.4736541021512,-8.972064892032172e-06,0.000249172100589945
2037-04-17,10.733333333333333,0.4727291002674753,0.47271765603629173,0.4729847260620651,-1.1444231183543874e-05,0.00025562579458981993
2037-04-24,10.752777777777778,0.4720541763290103,0.47204032598687173,0.4723161966998533,-1.3850342138577165e-05,0.0002620203708429969
2037-05-01,10.772222222222222,0.4713801576542786,0.4713639664448784,0.47164851314853284,-1.619120940021812e-05,0.00026835549425424654
2037-05-08,10.791666666666666,0.4707070436582565,0.4706885760197271,0.47098167449283385,-1.8467638529418018e-05,0.0002746308345773496
2037-05-15,10.811111111111112,0.47003483375186,0.47001415332282576,0.4703156798182482,-2.0680429034247716e-05,0.000280846066388174
2037-05-22,10.830555555555556,0.4693635273419717,0.46934069696757225,0.46965052821102926,-2.2830374399429587e-05,0.00028700086905758537
2037-05-29,10.85,0.4686931238314659,0.46866820556935074,0.4689862187581914,-2.4918262115147805e-05,0.0002930949267255234
2037-06-05,10.869444444444444,0.46802362261923663,0.4679966777455297,0.46832275054750977,-2.694487370691334e-05,0.00029912792827313517
2037-06-12,10.88888888888889,0.46735502310022214,0.4673261121154585,0.4676601226675199,-2.8910984763652614e-05,0.0003050995672977397
2037-06-19,10.908333333333333,0.46668732466543317,0.46665650730046493,0.4669983342075179,-3.0817364968238614e-05,0.0003110095420847392
2037-06-26,10.927777777777777,0.46602052670197763,0.465987861923852,0.46633738425755944,-3.266477812563506e-05,0.0003168575555818065
2037-07-03,10.947222222222223,0.4653546285930879,0.4653201746108955,0.46567727190845964,-3.4453982192428345e-05,0.00032264331537174007
2037-07-10,10.966666666666667,0.46468962971814687,0.46465344398884084,0.4650179962517933,-3.618572930602637e-05,0.0003283665336464292
2037-07-17,10.98611111111111,0.4640255294527138,0.4639876686869005,0.4643595563798936,-3.786076581330233e-05,0.0003340269271798202
2037-07-24,11.005555555555556,0.46336232716855086,0.4633228473362509,0.46370195138585274,-3.9479832299960105e-05,0.0003396242173018815
2037-07-31,11.025,0.4627000222336495,0.46265897857003,0.4630451803635211,-4.104366361945555e-05,0.00034515812987162553
2037-08-07,11.044444444444444,0.4620386140122561,0.4619960610233341,0.4623892424075069,-4.2552988921973345e-05,0.00035062839525079603
2037-08-14,11.063888888888888,0.4613781018648987,0.46133409333321534,0.4617341366131764,-4.4008531683348284e-05,0.00035603474827772263
2037-08-21,11.083333333333334,0.4607184851484125,0.4606730741386783,0.4610798620766528,-4.541100973420864e-05,0.0003613769282402868
2037-08-28,11.102777777777778,0.4600597632159663,0.4600130020806784,0.46042641789481686,-4.676113528789827e-05,0.00036665467885055314
2037-09-04,11.122222222222222,0.4594019354170884,0.4593538758021178,0.45977380316530553,-4.805961497061917e-05,0.0003718677482171251
2037-09-11,11.141666666666667,0.4587450010976926,0.4586956939478432,0.45912201698651234,-4.930714984940909e-05,0.0003770158888197206
2037-09-18,11.161111111111111,0.45808895960010404,0.4580384551646433,0.4584710584575873,-5.05044354607298e-05,0.00038209885748324846
2037-09-25,11.180555555555555,0.4574338102630855,0.4573821581012455,0.4578209266784359,-5.165216183999899e-05,0.0003871164153503859
2037-10-02,11.2,0.4567795524218626,0.4567268014083135,0.45717162074971907,-5.2751013549068304e-05,0.0003920683278564874
2037-10-09,11.219444444444445,0.45612618540815003,0.4560723837384443,0.4565231397728529,-5.3801669705755284e-05,0.0003969543647028839
2037-10-16,11.238888888888889,0.45547370855017766,0.45541890374616556,0.4558754828500086,-5.480480401209853e-05,0.00040177429983095925
2037-10-23,11.258333333333333,0.45482212117271553,0.45476636008793275,0.45522864908411165,-5.576108478277941e-05,0.0004065279113961151
2037-10-30,11.277777777777779,0.4541714225970999,0.45411475142212643,0.4545826375788417,-5.667117497348828e-05,0.00041121498174179205
2037-11-06,11.297222222222222,0.45352161214125936,0.4534640764090496,0.45393744743863257,-5.7535732209734736e-05,0.0004158352973732127
2037-11-13,11.316666666666666,0.4528726891197393,0.4528143337109247,0.4532930777686714,-5.8355408814603216e-05,0.0004203886489320685
2037-11-20,11.33611111111111,0.45222465284372865,0.45216552199189103,0.45264952767489874,-5.913085183761879e-05,0.0004248748311700967
2037-11-27,11.355555555555556,0.4515775026210844,0.4515176399180019,0.45200679626400786,-5.9862703082502744e-05,0.00042929364292343397
2037-12-04,11.375,0.450931237756358,0.4508706861572223,0.45136488264344504,-6.055159913570529e-05,0.00043364488708702575
2037-12-11,11.394444444444444,0.45028585755081973,0.45022465937942535,0.45072378592140855,-6.119817139438322e-05,0.00043792837058881373
2037-12-18,11.41388888888889,0.44964136130248455,0.4495795582563902,0.4500835052068486,-6.180304609437748e-05,0.00044214390436403406
2037-12-25,11.433333333333334,0.44899774830613787,0.4489353814617993,0.44944403960946744,-6.236684433857942e-05,0.00044629130332957123
2038-01-01,11.452777777777778,0.4483550178533597,0.4482921276712353,0.44880538823971833,-6.289018212440878e-05,0.000450370386358645
2038-01-08,11.472222222222221,0.4477131692325506,0.4476497955621786,0.4481675502088057,-6.337367037201336e-05,0.00045438097625510876
2038-01-15,11.491666666666667,0.4470722017289564,0.44700838381400454,0.4475305246286845,-6.381791495185807e-05,0.0004583228997280808
2038-01-22,11.511111111111111,0.4464321146246938,0.4463678911079809,0.44689431061206014,-6.422351671286908e-05,0.0004621959873663539
2038-01-29,11.530555555555555,0.4457929071987744,0.44572831612726466,0.44625890727238837,-6.45910715097453e-05,0.0004660000736139702
2038-02-05,11.55,0.44515457872713066,0.44508965755689983,0.44562431372387434,-6.4921170230825e-05,0.000469734996743687
2038-02-12,11.569444444444445,0.44451712848264013,0.44445191408381457,0.4449905290814728,-6.521439882556379e-05,0.00047340059883266283
2038-02-19,11.588888888888889,0.44388055573515045,0.4438150843968183,0.44435755246088754,-6.547133833212371e-05,0.00047699672573708884
2038-02-26,11.608333333333333,0.44324485975150385,0.4431791671865995,0.44372538297857095,-6.56925649043516e-05,0.0004805232270670978
2038-03-05,11.627777777777778,0.4426100397955624,0.44254416114572215,0.443094019751724,-6.587864984025638e-05,0.0004839799561616176
2038-03-12,11.647222222222222,0.4419760951282321,0.4419100649686242,0.4424634618982961,-6.603015960787717e-05,0.00048736677006400164
2038-03-19,11.666666666666666,0.4413430250074877,0.4412768773516138,0.441833708536984,-6.614765587387161e-05,0.0004906835294963274
2038-03-26,11.686111111111112,0.44071082868839656,0.44064459699286723,0.44120475878723203,-6.62316955293285e-05,0.0004939300988354711
2038-04-02,11.705555555555556,0.44007950542314445,0.44001322259242626,0.440576611769232,-6.628283071818952e-05,0.0004971063460875724
2038-04-09,11.725,0.43944905446105836,0.4393827528521949,0.4399492666039222,-6.630160886345049e-05,0.0005002121428638318
2038-04-16,11.744444444444444,0.4388194750486317,0.4387531864759376,0.43932272241298737,-6.628857269413979e-05,0.0005032473643556412
2038-04-23,11.76388888888889,0.4381907664295481,0.43812452216927567,0.43869697831885873,-6.624426027240782e-05,0.0005062118893106593
2038-04-30,11.783333333333333,0.43756292784470585,0.43749675863968535,0.4380720334447132,-6.616920502050538e-05,0.0005091056000073313
2038-05-07,11.802777777777777,0.43693595853224165,0.4368698945964948,0.4374478869144732,-6.606393574687397e-05,0.0005119283822315746
2038-05-14,11.822222222222223,0.4363098577275549,0.4362439287508814,0.4368245378528064,-6.592897667345721e-05,0.000514680125251521
2038-05-21,11.841666666666667,0.4356846246633315,0.4356188598158694,0.4362019853851255,-6.576484746212419e-05,0.0005173607217939802
2038-05-28,11.86111111111111,0.4350602585695676,0.4349946865063269,0.4355802286375872,-6.557206324070419e-05,0.0005199700680196262
2038-06-04,11.880555555555556,0.4344367586735934,0.43437140753896347,0.43495926673709323,-6.53511346299096e-05,0.0005225080634998491
2038-06-11,11.9,0.433814124200097,0.43374902163232754,0.4343390988112885,-6.510256776948165e-05,0.0005249746111914977
2038-06-18,11.919444444444444,0.4331923543711481,0.4331275275068035,0.4337197239885619,-6.482686434461371e-05,0.0005273696174137865
2038-06-25,11.938888888888888,0.432571448406221,0.4325069238846092,0.4331011413980455,-6.452452161181954e-05,0.0005296929918244819
2038-07-02,11.958333333333334,0.4319514055222187,0.4318872094897935,0.43248335016961403,-6.419603242524552e-05,0.0005319446473953104
2038-07-09,11.977777777777778,0.43133222493349643,0.4312683830482334,0.43186634943388513,-6.384188526303847e-05,0.0005341245003886996
2038-07-16,11.997222222222222,0.43071390585188385,0.4306504432876316,0.43125013832221853,-6.346256425227015e-05,0.0005362324703346855
2038-07-23,12.016666666666667,0.4300964474867095,0.4300333889375137,0.4306347159667157,-6.305854919580467e-05,0.0005382684800062099
2038-07-30,12.036111111111111,0.42947984904482367,0.4294172187292258,0.43002008150022025,-6.263031559788912e-05,0.0005402324553965832
2038-08-06,12.055555555555555,0.42886410973062106,0.42880193139593165,0.4294062340563165,-6.217833468941114e-05,0.0005421243256954478
2038-08-13,12.075,0.42824922874606425,0.42818752567261026,0.4287931727693299,-6.170307345398918e-05,0.0005439440232656301
2038-08-20,12.094444444444445,0.42763520529070626,0.4275740002960532,0.42818089677432647,-6.12049946530635e-05,0.0005456914836202142
2038-08-27,12.113888888888889,0.4270220385617138,0.426961354004862,0.42756940520711273,-6.068455685176444e-05,0.0005473666453989501
2038-09-03,12.133333333333333,0.4264097277538899,0.42634958553944574,0.42695869720423474,-6.0142214444169895e-05,0.0005489694503448272
2038-09-10,12.152777777777779,0.4257982720596961,0.42573869364201794,0.4263487719029785,-5.95784176781744e-05,0.0005504998432823704
2038-09-17,12.172222222222222,0.4251876706692761,0.42512867705659474,0.42573962844136914,-5.899361268135728e-05,0.000551957772093048
2038-09-24,12.191666666666666,0.4245779227704773,0.42451953452899166,0.4251312659581708,-5.83882414856296e-05,0.0005533431876935113
2038-10-01,12.21111111111111,0.42396902754887367,0.42391126480682123,0.42452368359288606,-5.7762742052436256e-05,0.0005546560440123915
2038-10-08,12.230555555555556,0.42336098418778817,0.4233038666394906,0.42391688048575593,-5.711754829756943e-05,0.0005558962979677617
