start_date,end_date,start_act360_years,true_forward_rate,log_linear_forward_rate,linear_continuous_zero_forward_rate,log_linear_error_bp,linear_continuous_zero_error_bp
2027-04-30,2027-05-28,0.6222222222222222,0.07127372572575405,0.07143104636065901,0.071251692259631,1.573206349049644,-0.22033466123047574
2027-05-07,2027-06-04,0.6416666666666667,0.07112872495419285,0.07143104636065901,0.07106573016537038,3.0232140646616057,-0.6299478882247633
2027-05-14,2027-06-11,0.6611111111111111,0.07098657071883269,0.07143104636065901,0.07087977074598723,4.444756418263279,-1.067999728454616
2027-05-21,2027-06-18,0.6805555555555556,0.07084722113707333,0.07143104636065901,0.07069381400144728,5.838252235856878,-1.5340713562604635
2027-05-28,2027-06-25,0.7,0.07071063491774426,0.07124444995851789,0.07056660955676966,5.338150407736276,-1.440253609746034
2027-06-04,2027-07-02,0.7194444444444444,0.07057677135260018,0.07080906882670236,0.0705226346373181,2.322974741021805,-0.5413671528207986
2027-06-11,2027-07-09,0.7388888888888889,0.07044559030795325,0.07037370235694126,0.07048551396113664,-0.7188795101198409,0.39923653183393526
2027-06-18,2027-07-16,0.7583333333333333,0.07031705221645122,0.06993835054874355,0.07045524746918108,-3.78701667707676,1.3819525272985855
2027-06-25,2027-07-23,0.7777777777777778,0.07019111806892392,0.06968958466946752,0.0703730861007352,-5.01533399456397,1.819680318112804
2027-07-02,2027-07-30,0.7972222222222223,0.07006774940640106,0.06968958466946752,0.07021455242263862,-3.7816473693354222,1.4680301623755387
2027-07-09,2027-08-06,0.8166666666666667,0.06994690831221284,0.06968958466946752,0.07005602068868402,-2.5732364274531907,1.091123764711821
2027-07-16,2027-08-13,0.8361111111111111,0.06982855740422757,0.06968958466946752,0.0698974908988543,-1.3897273476004557,0.6893349462673559
2027-07-23,2027-08-20,0.8555555555555555,0.06971265982718926,0.06968958466946752,0.06973896305311232,-0.2307515772173585,0.26303225923063334
2027-07-30,2027-08-27,0.875,0.06959917924516651,0.06968958466946466,0.06958043715144381,0.904054242981539,-0.18742093722698416
2027-08-06,2027-09-03,0.8944444444444445,0.06948807983412701,0.06968958466946752,0.06942191319382023,2.0150483534051022,-0.6616664030678621
2027-08-13,2027-09-10,0.9138888888888889,0.06937932627460341,0.06968958466946752,0.06926339118021874,3.1025839486410742,-1.159350943846782
2027-08-20,2027-09-17,0.9333333333333333,0.06927288374447908,0.06968958466946752,0.06910487111061935,4.167009249884391,-1.6801263385973764
2027-08-27,2027-09-24,0.9527777777777777,0.06916871791186813,0.06951534306983317,0.06904233838296049,3.46625157965047,-1.2637952890763582
2027-09-03,2027-10-01,0.9722222222222222,0.06906679492812096,0.06890551596623265,0.06922792125848184,-1.6127896188830593,1.6112633036088897
2027-09-10,2027-10-08,0.9916666666666667,0.06896708142088981,0.06829571763179347,0.06942618453246586,-6.713637890963381,4.591031115760563
2027-09-17,2027-10-15,1.011111111111111,0.06886954448734851,0.06768594806515386,0.06963712878829448,-11.835964221946494,7.675843009459643
